x-axis,1,F1
second,Ampere,Volt
-462.56000E-03,-1.19699E-03,+3.41589355E+00
-462.48000E-03,-392.97E-06,+3.41589355E+00
-462.40000E-03,-2.00101E-03,+3.41589355E+00
-462.32000E-03,-1.19699E-03,+3.41589355E+00
-462.24000E-03,+411.05E-06,+3.41589355E+00
-462.16000E-03,-2.00101E-03,+3.41589355E+00
-462.08000E-03,-2.80503E-03,+3.41589355E+00
-462.00000E-03,-392.97E-06,+3.61682129E+00
-461.92000E-03,-392.97E-06,+3.41589355E+00
-461.84000E-03,-2.00101E-03,+3.61682129E+00
-461.76000E-03,-1.19699E-03,+3.41589355E+00
-461.68000E-03,-392.97E-06,+3.41589355E+00
-461.60000E-03,-1.19699E-03,+3.41589355E+00
-461.52000E-03,-2.00101E-03,+3.41589355E+00
-461.44000E-03,+1.21507E-03,+3.41589355E+00
-461.36000E-03,-392.97E-06,+3.41589355E+00
-461.28000E-03,-1.19699E-03,+3.41589355E+00
-461.20000E-03,-392.97E-06,+3.41589355E+00
-461.12000E-03,-1.19699E-03,+3.41589355E+00
-461.04000E-03,+411.05E-06,+3.41589355E+00
-460.96000E-03,-392.97E-06,+3.41589355E+00
-460.88000E-03,-392.97E-06,+3.61682129E+00
-460.80000E-03,-392.97E-06,+3.41589355E+00
-460.72000E-03,-392.97E-06,+3.61682129E+00
-460.64000E-03,-2.80503E-03,+3.41589355E+00
-460.56000E-03,-1.19699E-03,+3.41589355E+00
-460.48000E-03,+411.05E-06,+3.41589355E+00
-460.40000E-03,-1.19699E-03,+3.61682129E+00
-460.32000E-03,+411.05E-06,+3.41589355E+00
-460.24000E-03,-392.97E-06,+3.41589355E+00
-460.16000E-03,-392.97E-06,+3.41589355E+00
-460.08000E-03,+411.05E-06,+3.61682129E+00
-460.00000E-03,-2.00101E-03,+3.41589355E+00
-459.92000E-03,-392.97E-06,+3.41589355E+00
-459.84000E-03,-1.19699E-03,+3.61682129E+00
-459.76000E-03,-392.97E-06,+3.61682129E+00
